Weapon Type,Name,Path
Gunlance,G. Veldian Hasta I (Gunlance),natives/STM/Art/Model/Item/it07/00/0018/it0700_0018_0.mesh
Gunlance,G. Veldian Hasta I (Shield),natives/STM/Art/Model/Item/it07/00/0018/it0700_0018_1.mesh
Gunlance,G. Veldian Hasta II (Gunlance),natives/STM/Art/Model/Item/it07/00/0018/it0700_0018_0.mesh
Gunlance,G. Veldian Hasta II (Shield),natives/STM/Art/Model/Item/it07/00/0018/it0700_0018_1.mesh
Gunlance,G. Lawful Bors (Gunlance),natives/STM/Art/Model/Item/it07/00/0018/it0700_0018_0.mesh
Gunlance,G. Lawful Bors (Shield),natives/STM/Art/Model/Item/it07/00/0018/it0700_0018_1.mesh
Gunlance,Hard Hitter I (Gunlance),natives/STM/Art/Model/Item/it07/00/0013/it0700_0013_0.mesh
Gunlance,Hard Hitter I (Shield),natives/STM/Art/Model/Item/it07/00/0013/it0700_0013_1.mesh
Gunlance,Hard Hitter II (Gunlance),natives/STM/Art/Model/Item/it07/00/0013/it0700_0013_0.mesh
Gunlance,Hard Hitter II (Shield),natives/STM/Art/Model/Item/it07/00/0013/it0700_0013_1.mesh
Gunlance,Big Slugger (Gunlance),natives/STM/Art/Model/Item/it07/00/0013/it0700_0013_0.mesh
Gunlance,Big Slugger (Shield),natives/STM/Art/Model/Item/it07/00/0013/it0700_0013_1.mesh
Gunlance,Princess Panoply I (Gunlance),natives/STM/Art/Model/Item/it07/00/0006/it0700_0006_0.mesh
Gunlance,Princess Panoply I (Shield),natives/STM/Art/Model/Item/it07/00/0006/it0700_0006_1.mesh
Gunlance,Princess Panoply II (Gunlance),natives/STM/Art/Model/Item/it07/00/0006/it0700_0006_0.mesh
Gunlance,Princess Panoply II (Shield),natives/STM/Art/Model/Item/it07/00/0006/it0700_0006_1.mesh
Gunlance,Ortlinde (Gunlance),natives/STM/Art/Model/Item/it07/00/0006/it0700_0006_0.mesh
Gunlance,Ortlinde (Shield),natives/STM/Art/Model/Item/it07/00/0006/it0700_0006_1.mesh
Gunlance,Warring Fulgur I (Gunlance),natives/STM/Art/Model/Item/it07/10/0002/it0710_0002_0.mesh
Gunlance,Warring Fulgur I (Shield),natives/STM/Art/Model/Item/it07/10/0002/it0710_0002_1.mesh
Gunlance,Fulgurcannon Guardiana (Gunlance),natives/STM/Art/Model/Item/it07/10/0002/it0710_0002_0.mesh
Gunlance,Fulgurcannon Guardiana (Shield),natives/STM/Art/Model/Item/it07/10/0002/it0710_0002_1.mesh
Gunlance,White Gunlance I (Gunlance),natives/STM/Art/Model/Item/it07/00/0016/it0700_0016_0.mesh
Gunlance,White Gunlance I (Shield),natives/STM/Art/Model/Item/it07/00/0016/it0700_0016_1.mesh
Gunlance,White Cannon (Gunlance),natives/STM/Art/Model/Item/it07/00/0016/it0700_0016_0.mesh
Gunlance,White Cannon (Shield),natives/STM/Art/Model/Item/it07/00/0016/it0700_0016_1.mesh
Gunlance,Jaya Gunlance I (Gunlance),natives/STM/Art/Model/Item/it07/00/0015/it0700_0015_0.mesh
Gunlance,Jaya Gunlance I (Shield),natives/STM/Art/Model/Item/it07/00/0015/it0700_0015_1.mesh
Gunlance,Riotous Gunlance (Gunlance),natives/STM/Art/Model/Item/it07/00/0015/it0700_0015_0.mesh
Gunlance,Riotous Gunlance (Shield),natives/STM/Art/Model/Item/it07/00/0015/it0700_0015_1.mesh
Gunlance,Red Rook I (Gunlance),natives/STM/Art/Model/Item/it07/00/0007/it0700_0007_0.mesh
Gunlance,Red Rook I (Shield),natives/STM/Art/Model/Item/it07/00/0007/it0700_0007_1.mesh
Gunlance,Crimson Rook (Gunlance),natives/STM/Art/Model/Item/it07/00/0007/it0700_0007_0.mesh
Gunlance,Crimson Rook (Shield),natives/STM/Art/Model/Item/it07/00/0007/it0700_0007_1.mesh
Gunlance,Tyrannenarm I (Gunlance),natives/STM/Art/Model/Item/it07/00/0008/it0700_0008_0.mesh
Gunlance,Tyrannenarm I (Shield),natives/STM/Art/Model/Item/it07/00/0008/it0700_0008_1.mesh
Gunlance,Verräterarm (Gunlance),natives/STM/Art/Model/Item/it07/00/0008/it0700_0008_0.mesh
Gunlance,Verräterarm (Shield),natives/STM/Art/Model/Item/it07/00/0008/it0700_0008_1.mesh
Gunlance,Veldian Hasta I (Gunlance),natives/STM/Art/Model/Item/it07/00/0024/it0700_0024_0.mesh
Gunlance,Veldian Hasta I (Shield),natives/STM/Art/Model/Item/it07/00/0024/it0700_0024_1.mesh
Gunlance,Paretic Gunlance I (Gunlance),natives/STM/Art/Model/Item/it07/00/0023/it0700_0023_0.mesh
Gunlance,Paretic Gunlance I (Shield),natives/STM/Art/Model/Item/it07/00/0023/it0700_0023_1.mesh
Gunlance,Paretic Gunlance II (Gunlance),natives/STM/Art/Model/Item/it07/00/0023/it0700_0023_0.mesh
Gunlance,Paretic Gunlance II (Shield),natives/STM/Art/Model/Item/it07/00/0023/it0700_0023_1.mesh
Gunlance,Paretic Gunlance III (Gunlance),natives/STM/Art/Model/Item/it07/00/0023/it0700_0023_0.mesh
Gunlance,Paretic Gunlance III (Shield),natives/STM/Art/Model/Item/it07/00/0023/it0700_0023_1.mesh
Gunlance,Paretic Gunlance IV (Gunlance),natives/STM/Art/Model/Item/it07/00/0023/it0700_0023_0.mesh
Gunlance,Paretic Gunlance IV (Shield),natives/STM/Art/Model/Item/it07/00/0023/it0700_0023_1.mesh
Gunlance,Debilitating Torpor (Gunlance),natives/STM/Art/Model/Item/it07/00/0023/it0700_0023_0.mesh
Gunlance,Debilitating Torpor (Shield),natives/STM/Art/Model/Item/it07/00/0023/it0700_0023_1.mesh
Gunlance,Artian Cannon I (Gunlance),natives/STM/Art/Model/Item/it07/10/0001/it0710_0001_0.mesh
Gunlance,Artian Cannon I (Shield),natives/STM/Art/Model/Item/it07/10/0001/it0710_0001_1.mesh
Gunlance,Artian Cannon II (Gunlance),natives/STM/Art/Model/Item/it07/10/0001/it0710_0001_0.mesh
Gunlance,Artian Cannon II (Shield),natives/STM/Art/Model/Item/it07/10/0001/it0710_0001_1.mesh
Gunlance,Argenesis (Gunlance),natives/STM/Art/Model/Item/it07/10/0001/it0710_0001_0.mesh
Gunlance,Argenesis (Shield),natives/STM/Art/Model/Item/it07/10/0001/it0710_0001_1.mesh
Gunlance,Esperanza Gunlance (Gunlance),natives/STM/Art/Model/Item/it07/00/0000/it0700_0000_0.mesh
Gunlance,Esperanza Gunlance (Shield),natives/STM/Art/Model/Item/it07/00/0000/it0700_0000_1.mesh
Gunlance,Lawful Bors (Gunlance),natives/STM/Art/Model/Item/it07/00/0024/it0700_0024_0.mesh
Gunlance,Lawful Bors (Shield),natives/STM/Art/Model/Item/it07/00/0024/it0700_0024_1.mesh
Gunlance,Zoh Lael I (Gunlance),natives/STM/Art/Model/Item/it07/00/0021/it0700_0021_0.mesh
Gunlance,Zoh Lael I (Shield),natives/STM/Art/Model/Item/it07/00/0021/it0700_0021_1.mesh
Gunlance,Blazing Lael (Gunlance),natives/STM/Art/Model/Item/it07/00/0021/it0700_0021_0.mesh
Gunlance,Blazing Lael (Shield),natives/STM/Art/Model/Item/it07/00/0021/it0700_0021_1.mesh
Gunlance,Ukiyo no Yamiwo I (Gunlance),natives/STM/Art/Model/Item/it07/00/0011/it0700_0011_0.mesh
Gunlance,Ukiyo no Yamiwo I (Shield),natives/STM/Art/Model/Item/it07/00/0011/it0700_0011_1.mesh
Gunlance,Mizumori (Gunlance),natives/STM/Art/Model/Item/it07/00/0011/it0700_0011_0.mesh
Gunlance,Mizumori (Shield),natives/STM/Art/Model/Item/it07/00/0011/it0700_0011_1.mesh
Gunlance,Cornpopper (Gunlance),natives/STM/Art/Model/Item/it07/00/0025/it0700_0025_0.mesh
Gunlance,Cornpopper (Shield),natives/STM/Art/Model/Item/it07/00/0025/it0700_0025_1.mesh
Gunlance,Mighty Cornpopper (Gunlance),natives/STM/Art/Model/Item/it07/00/0025/it0700_0025_0.mesh
Gunlance,Mighty Cornpopper (Shield),natives/STM/Art/Model/Item/it07/00/0025/it0700_0025_1.mesh
Gunlance,Lagia Burst I (Gunlance),natives/STM/Art/Model/Item/it07/00/0014/it0700_0014_0.mesh
Gunlance,Lagia Burst I (Shield),natives/STM/Art/Model/Item/it07/00/0014/it0700_0014_1.mesh
Gunlance,Exlagia Gunlance (Gunlance),natives/STM/Art/Model/Item/it07/00/0014/it0700_0014_0.mesh
Gunlance,Exlagia Gunlance (Shield),natives/STM/Art/Model/Item/it07/00/0014/it0700_0014_1.mesh
Switch Axe,Hope Axe I,natives/STM/Art/Model/Item/it08/00/0000/it0800_0000_0.mesh
Switch Axe,Hope Axe II,natives/STM/Art/Model/Item/it08/00/0000/it0800_0000_0.mesh
Switch Axe,Hope Axe III,natives/STM/Art/Model/Item/it08/00/0000/it0800_0000_0.mesh
Switch Axe,Hope Axe IV,natives/STM/Art/Model/Item/it08/00/0000/it0800_0000_0.mesh
Switch Axe,Hope Axe V,natives/STM/Art/Model/Item/it08/00/0000/it0800_0000_0.mesh
Switch Axe,Bone Axe I,natives/STM/Art/Model/Item/it08/01/0003/it0801_0003_0.mesh
Switch Axe,Bone Axe II,natives/STM/Art/Model/Item/it08/01/0003/it0801_0003_0.mesh
Switch Axe,Bone Axe III,natives/STM/Art/Model/Item/it08/01/0003/it0801_0003_0.mesh
Switch Axe,Bone Axe IV,natives/STM/Art/Model/Item/it08/01/0003/it0801_0003_0.mesh
Switch Axe,Bone Smasher,natives/STM/Art/Model/Item/it08/01/0003/it0801_0003_0.mesh
Switch Axe,Iron Accelerator I,natives/STM/Art/Model/Item/it08/01/0001/it0801_0001_0.mesh
Switch Axe,Iron Accelerator II,natives/STM/Art/Model/Item/it08/01/0001/it0801_0001_0.mesh
Switch Axe,Iron Accelerator III,natives/STM/Art/Model/Item/it08/01/0001/it0801_0001_0.mesh
Switch Axe,Chrome Accelerator,natives/STM/Art/Model/Item/it08/01/0001/it0801_0001_0.mesh
Switch Axe,Barina Hache I,natives/STM/Art/Model/Item/it08/00/0001/it0800_0001_0.mesh
Switch Axe,Barina Hache II,natives/STM/Art/Model/Item/it08/00/0001/it0800_0001_0.mesh
Switch Axe,Barina Hache III,natives/STM/Art/Model/Item/it08/00/0001/it0800_0001_0.mesh
Switch Axe,Barina Hache IV,natives/STM/Art/Model/Item/it08/00/0001/it0800_0001_0.mesh
Switch Axe,Lala Selenocosmi,natives/STM/Art/Model/Item/it08/00/0002/it0800_0002_0.mesh
Switch Axe,Golba Vandal I,natives/STM/Art/Model/Item/it08/00/0003/it0800_0003_0.mesh
Switch Axe,Golba Vandal II,natives/STM/Art/Model/Item/it08/00/0003/it0800_0003_0.mesh
Switch Axe,Gundava Vandal,natives/STM/Art/Model/Item/it08/00/0003/it0800_0003_0.mesh
Switch Axe,Dosha Fleshhacker I,natives/STM/Art/Model/Item/it08/00/0004/it0800_0004_0.mesh
Switch Axe,Dosha Fleshhacker II,natives/STM/Art/Model/Item/it08/00/0004/it0800_0004_0.mesh
Switch Axe,Dosha Fleshhacker III,natives/STM/Art/Model/Item/it08/00/0004/it0800_0004_0.mesh
Switch Axe,Uth Olacha I,natives/STM/Art/Model/Item/it08/00/0006/it0800_0006_0.mesh
Switch Axe,Uth Olacha II,natives/STM/Art/Model/Item/it08/00/0006/it0800_0006_0.mesh
Switch Axe,Uth Olacha III,natives/STM/Art/Model/Item/it08/00/0006/it0800_0006_0.mesh
Switch Axe,Olacha-of-the-Waves,natives/STM/Art/Model/Item/it08/00/0006/it0800_0006_0.mesh
Switch Axe,Windsunder Axe I,natives/STM/Art/Model/Item/it08/00/0010/it0800_0010_0.mesh
Switch Axe,Windsunder Axe II,natives/STM/Art/Model/Item/it08/00/0010/it0800_0010_0.mesh
Switch Axe,Windsunder Axe III,natives/STM/Art/Model/Item/it08/00/0010/it0800_0010_0.mesh
Switch Axe,Windsunder Sakibami,natives/STM/Art/Model/Item/it08/00/0010/it0800_0010_0.mesh
Switch Axe,Nu Zhangyu I,natives/STM/Art/Model/Item/it08/00/0011/it0800_0011_0.mesh
Switch Axe,Nu Zhangyu II,natives/STM/Art/Model/Item/it08/00/0011/it0800_0011_0.mesh
Switch Axe,Abaddonian Zhangyu,natives/STM/Art/Model/Item/it08/00/0011/it0800_0011_0.mesh
Switch Axe,Dosha Gorehacker I,natives/STM/Art/Model/Item/it08/10/0001/it0810_0001_0.mesh
Switch Axe,Dosha Gorehacker II,natives/STM/Art/Model/Item/it08/10/0001/it0810_0001_0.mesh
Switch Axe,Gorehacker Urgahaac,natives/STM/Art/Model/Item/it08/10/0001/it0810_0001_0.mesh
Switch Axe,Albirath Flamesplitter I,natives/STM/Art/Model/Item/it08/10/0000/it0810_0000_0.mesh
Switch Axe,Albirath Flamesplitter II,natives/STM/Art/Model/Item/it08/10/0000/it0810_0000_0.mesh
Switch Axe,Albirath Blaze Splitter,natives/STM/Art/Model/Item/it08/10/0000/it0810_0000_0.mesh
Switch Axe,Nihil Switch Axe I,natives/STM/Art/Model/Item/it08/00/0019/it0800_0019_0.mesh
Switch Axe,Nihil Switch Axe II,natives/STM/Art/Model/Item/it08/00/0019/it0800_0019_0.mesh
Switch Axe,Brutus's Abolishment,natives/STM/Art/Model/Item/it08/00/0019/it0800_0019_0.mesh
Switch Axe,G. Veldian Securis I,natives/STM/Art/Model/Item/it08/00/0017/it0800_0017_0.mesh
Switch Axe,G. Veldian Securis II,natives/STM/Art/Model/Item/it08/00/0017/it0800_0017_0.mesh
Switch Axe,G. Indomitable Perceval,natives/STM/Art/Model/Item/it08/00/0017/it0800_0017_0.mesh
Switch Axe,Beak Axe I,natives/STM/Art/Model/Item/it08/00/0013/it0800_0013_0.mesh
Switch Axe,Beak Axe II,natives/STM/Art/Model/Item/it08/00/0013/it0800_0013_0.mesh
Switch Axe,Sawbill Axe,natives/STM/Art/Model/Item/it08/00/0013/it0800_0013_0.mesh
Switch Axe,Dragonmaiden Axe I,natives/STM/Art/Model/Item/it08/00/0007/it0800_0007_0.mesh
Switch Axe,Dragonmaiden Axe II,natives/STM/Art/Model/Item/it08/00/0007/it0800_0007_0.mesh
Switch Axe,Gríðr's Landmaker,natives/STM/Art/Model/Item/it08/00/0007/it0800_0007_0.mesh
Switch Axe,Morphing Fulgur I,natives/STM/Art/Model/Item/it08/10/0002/it0810_0002_0.mesh
Switch Axe,Fulgurswitch Guardiana,natives/STM/Art/Model/Item/it08/10/0002/it0810_0002_0.mesh
Switch Axe,Aksa Switch I,natives/STM/Art/Model/Item/it08/00/0015/it0800_0015_0.mesh
Switch Axe,Baran Defiance,natives/STM/Art/Model/Item/it08/00/0015/it0800_0015_0.mesh
Switch Axe,Rath Flamesplitter I,natives/STM/Art/Model/Item/it08/00/0008/it0800_0008_0.mesh
Switch Axe,Rath Blaze Splitter,natives/STM/Art/Model/Item/it08/00/0008/it0800_0008_0.mesh
Switch Axe,Eisenleib I,natives/STM/Art/Model/Item/it08/00/0009/it0800_0009_0.mesh
Switch Axe,Eisengeist,natives/STM/Art/Model/Item/it08/00/0009/it0800_0009_0.mesh
Switch Axe,Veldian Securis I,natives/STM/Art/Model/Item/it08/00/0022/it0800_0022_0.mesh
Switch Axe,Artian Saw I,natives/STM/Art/Model/Item/it08/10/0003/it0810_0003_0.mesh
Switch Axe,Artian Saw II,natives/STM/Art/Model/Item/it08/10/0003/it0810_0003_0.mesh
Switch Axe,Mundus Altus,natives/STM/Art/Model/Item/it08/10/0003/it0810_0003_0.mesh
Switch Axe,Esperanza Axe,natives/STM/Art/Model/Item/it08/00/0000/it0800_0000_0.mesh
Switch Axe,Fleshhacker Yaogahaac,natives/STM/Art/Model/Item/it08/00/0005/it0800_0005_0.mesh
Switch Axe,Indomitable Perceval,natives/STM/Art/Model/Item/it08/00/0022/it0800_0022_0.mesh
Switch Axe,Zoh Mahaiah I,natives/STM/Art/Model/Item/it08/00/0020/it0800_0020_0.mesh
Switch Axe,Blazing Mahaiah,natives/STM/Art/Model/Item/it08/00/0020/it0800_0020_0.mesh
Switch Axe,Fond Farewell I,natives/STM/Art/Model/Item/it08/00/0018/it0800_0018_0.mesh
Switch Axe,Parting Slice,natives/STM/Art/Model/Item/it08/00/0018/it0800_0018_0.mesh
Switch Axe,Bolt Axe I,natives/STM/Art/Model/Item/it08/00/0014/it0800_0014_0.mesh
Switch Axe,High Bolt Axe,natives/STM/Art/Model/Item/it08/00/0014/it0800_0014_0.mesh
Charge Blade,Hope Strongarm I (Sword),natives/STM/Art/Model/Item/it09/00/0002/it0900_0002_0.mesh
Charge Blade,Hope Strongarm I (Shield),natives/STM/Art/Model/Item/it09/00/0002/it0900_0002_1.mesh
Charge Blade,Hope Strongarm II (Sword),natives/STM/Art/Model/Item/it09/00/0002/it0900_0002_0.mesh
Charge Blade,Hope Strongarm II (Shield),natives/STM/Art/Model/Item/it09/00/0002/it0900_0002_1.mesh
Charge Blade,Hope Strongarm III (Sword),natives/STM/Art/Model/Item/it09/00/0002/it0900_0002_0.mesh
Charge Blade,Hope Strongarm III (Shield),natives/STM/Art/Model/Item/it09/00/0002/it0900_0002_1.mesh
Charge Blade,Hope Strongarm IV (Sword),natives/STM/Art/Model/Item/it09/00/0002/it0900_0002_0.mesh
Charge Blade,Hope Strongarm IV (Shield),natives/STM/Art/Model/Item/it09/00/0002/it0900_0002_1.mesh
Charge Blade,Hope Strongarm V (Sword),natives/STM/Art/Model/Item/it09/00/0002/it0900_0002_0.mesh
Charge Blade,Hope Strongarm V (Shield),natives/STM/Art/Model/Item/it09/00/0002/it0900_0002_1.mesh
Charge Blade,Bone Strongarm I (Sword),natives/STM/Art/Model/Item/it09/01/0003/it0901_0003_0.mesh
Charge Blade,Bone Strongarm I (Shield),natives/STM/Art/Model/Item/it09/01/0003/it0901_0003_1.mesh
Charge Blade,Bone Strongarm II (Sword),natives/STM/Art/Model/Item/it09/01/0003/it0901_0003_0.mesh
Charge Blade,Bone Strongarm II (Shield),natives/STM/Art/Model/Item/it09/01/0003/it0901_0003_1.mesh
Charge Blade,Bone Strongarm III (Sword),natives/STM/Art/Model/Item/it09/01/0003/it0901_0003_0.mesh
Charge Blade,Bone Strongarm III (Shield),natives/STM/Art/Model/Item/it09/01/0003/it0901_0003_1.mesh
Charge Blade,Bone Strongarm IV (Sword),natives/STM/Art/Model/Item/it09/01/0003/it0901_0003_0.mesh
Charge Blade,Bone Strongarm IV (Shield),natives/STM/Art/Model/Item/it09/01/0003/it0901_0003_1.mesh
Charge Blade,Hard Bone Strongarm (Sword),natives/STM/Art/Model/Item/it09/01/0003/it0901_0003_0.mesh
Charge Blade,Hard Bone Strongarm (Shield),natives/STM/Art/Model/Item/it09/01/0003/it0901_0003_1.mesh
Charge Blade,Hyperguard I (Sword),natives/STM/Art/Model/Item/it09/01/0000/it0901_0000_0.mesh
Charge Blade,Hyperguard I (Shield),natives/STM/Art/Model/Item/it09/01/0000/it0901_0000_1.mesh
Charge Blade,Hyperguard II (Sword),natives/STM/Art/Model/Item/it09/01/0000/it0901_0000_0.mesh
Charge Blade,Hyperguard II (Shield),natives/STM/Art/Model/Item/it09/01/0000/it0901_0000_1.mesh
Charge Blade,Hyperguard III (Sword),natives/STM/Art/Model/Item/it09/01/0000/it0901_0000_0.mesh
Charge Blade,Hyperguard III (Shield),natives/STM/Art/Model/Item/it09/01/0000/it0901_0000_1.mesh
Charge Blade,Regas Hyper (Sword),natives/STM/Art/Model/Item/it09/01/0000/it0901_0000_0.mesh
Charge Blade,Regas Hyper (Shield),natives/STM/Art/Model/Item/it09/01/0000/it0901_0000_1.mesh
Charge Blade,Chata Strongarm I (Sword),natives/STM/Art/Model/Item/it09/00/0000/it0900_0000_0.mesh
Charge Blade,Chata Strongarm I (Shield),natives/STM/Art/Model/Item/it09/00/0000/it0900_0000_1.mesh
Charge Blade,Chata Strongarm II (Sword),natives/STM/Art/Model/Item/it09/00/0000/it0900_0000_0.mesh
Charge Blade,Chata Strongarm II (Shield),natives/STM/Art/Model/Item/it09/00/0000/it0900_0000_1.mesh
Charge Blade,Chata Strongarm III (Sword),natives/STM/Art/Model/Item/it09/00/0000/it0900_0000_0.mesh
Charge Blade,Chata Strongarm III (Shield),natives/STM/Art/Model/Item/it09/00/0000/it0900_0000_1.mesh
Charge Blade,Chata Strongarm IV (Sword),natives/STM/Art/Model/Item/it09/00/0000/it0900_0000_0.mesh
Charge Blade,Chata Strongarm IV (Shield),natives/STM/Art/Model/Item/it09/00/0000/it0900_0000_1.mesh
Charge Blade,Barina Bouclier I (Sword),natives/STM/Art/Model/Item/it09/00/0003/it0900_0003_0.mesh
Charge Blade,Barina Bouclier I (Shield),natives/STM/Art/Model/Item/it09/00/0003/it0900_0003_1.mesh
Charge Blade,Barina Bouclier II (Sword),natives/STM/Art/Model/Item/it09/00/0003/it0900_0003_0.mesh
Charge Blade,Barina Bouclier II (Shield),natives/STM/Art/Model/Item/it09/00/0003/it0900_0003_1.mesh
Charge Blade,Barina Bouclier III (Sword),natives/STM/Art/Model/Item/it09/00/0003/it0900_0003_0.mesh
Charge Blade,Barina Bouclier III (Shield),natives/STM/Art/Model/Item/it09/00/0003/it0900_0003_1.mesh
Charge Blade,Barina Bouclier IV (Sword),natives/STM/Art/Model/Item/it09/00/0003/it0900_0003_0.mesh
Charge Blade,Barina Bouclier IV (Shield),natives/STM/Art/Model/Item/it09/00/0003/it0900_0003_1.mesh
Charge Blade,Lala Eumenophor (Sword),natives/STM/Art/Model/Item/it09/00/0004/it0900_0004_0.mesh
Charge Blade,Lala Eumenophor (Shield),natives/STM/Art/Model/Item/it09/00/0004/it0900_0004_1.mesh
Charge Blade,Uth Valeroje I (Sword),natives/STM/Art/Model/Item/it09/00/0005/it0900_0005_0.mesh
Charge Blade,Uth Valeroje I (Shield),natives/STM/Art/Model/Item/it09/00/0005/it0900_0005_1.mesh
Charge Blade,Uth Valeroje II (Sword),natives/STM/Art/Model/Item/it09/00/0005/it0900_0005_0.mesh
Charge Blade,Uth Valeroje II (Shield),natives/STM/Art/Model/Item/it09/00/0005/it0900_0005_1.mesh
Charge Blade,Uth Valeroje III (Sword),natives/STM/Art/Model/Item/it09/00/0005/it0900_0005_0.mesh
Charge Blade,Uth Valeroje III (Shield),natives/STM/Art/Model/Item/it09/00/0005/it0900_0005_1.mesh
Charge Blade,Valeroje-of-the-Waves (Sword),natives/STM/Art/Model/Item/it09/00/0005/it0900_0005_0.mesh
Charge Blade,Valeroje-of-the-Waves (Shield),natives/STM/Art/Model/Item/it09/00/0005/it0900_0005_1.mesh
Charge Blade,Rompo Shielder I (Sword),natives/STM/Art/Model/Item/it09/00/0006/it0900_0006_0.mesh
Charge Blade,Rompo Shielder I (Shield),natives/STM/Art/Model/Item/it09/00/0006/it0900_0006_1.mesh
Charge Blade,Rompo Shielder II (Sword),natives/STM/Art/Model/Item/it09/00/0006/it0900_0006_0.mesh
Charge Blade,Rompo Shielder II (Shield),natives/STM/Art/Model/Item/it09/00/0006/it0900_0006_1.mesh
Charge Blade,Rompo Shielder III (Sword),natives/STM/Art/Model/Item/it09/00/0006/it0900_0006_0.mesh
Charge Blade,Rompo Shielder III (Shield),natives/STM/Art/Model/Item/it09/00/0006/it0900_0006_1.mesh
Charge Blade,Rompo Dendrotox (Sword),natives/STM/Art/Model/Item/it09/00/0006/it0900_0006_0.mesh
Charge Blade,Rompo Dendrotox (Shield),natives/STM/Art/Model/Item/it09/00/0006/it0900_0006_1.mesh
Charge Blade,Rey Astrapi I (Sword),natives/STM/Art/Model/Item/it09/00/0007/it0900_0007_0.mesh
Charge Blade,Rey Astrapi I (Shield),natives/STM/Art/Model/Item/it09/00/0007/it0900_0007_1.mesh
Charge Blade,Rey Astrapi II (Sword),natives/STM/Art/Model/Item/it09/00/0007/it0900_0007_0.mesh
Charge Blade,Rey Astrapi II (Shield),natives/STM/Art/Model/Item/it09/00/0007/it0900_0007_1.mesh
Charge Blade,Rey Astrapi III (Sword),natives/STM/Art/Model/Item/it09/00/0007/it0900_0007_0.mesh
Charge Blade,Rey Astrapi III (Shield),natives/STM/Art/Model/Item/it09/00/0007/it0900_0007_1.mesh
Charge Blade,Astrapi Clairaxe (Sword),natives/STM/Art/Model/Item/it09/00/0007/it0900_0007_0.mesh
Charge Blade,Astrapi Clairaxe (Shield),natives/STM/Art/Model/Item/it09/00/0007/it0900_0007_1.mesh
Charge Blade,Arachnoscale I (Sword),natives/STM/Art/Model/Item/it09/00/0011/it0900_0011_0.mesh
Charge Blade,Arachnoscale I (Shield),natives/STM/Art/Model/Item/it09/00/0011/it0900_0011_1.mesh
Charge Blade,Arachnoscale II (Sword),natives/STM/Art/Model/Item/it09/00/0011/it0900_0011_0.mesh
Charge Blade,Arachnoscale II (Shield),natives/STM/Art/Model/Item/it09/00/0011/it0900_0011_1.mesh
Charge Blade,Arachnoscale III (Sword),natives/STM/Art/Model/Item/it09/00/0011/it0900_0011_0.mesh
Charge Blade,Arachnoscale III (Shield),natives/STM/Art/Model/Item/it09/00/0011/it0900_0011_1.mesh
Charge Blade,Arachnoscythe (Sword),natives/STM/Art/Model/Item/it09/00/0011/it0900_0011_0.mesh
Charge Blade,Arachnoscythe (Shield),natives/STM/Art/Model/Item/it09/00/0011/it0900_0011_1.mesh
Charge Blade,Windthrash Charger I (Sword),natives/STM/Art/Model/Item/it09/00/0012/it0900_0012_0.mesh
Charge Blade,Windthrash Charger I (Shield),natives/STM/Art/Model/Item/it09/00/0012/it0900_0012_1.mesh
Charge Blade,Windthrash Charger II (Sword),natives/STM/Art/Model/Item/it09/00/0012/it0900_0012_0.mesh
Charge Blade,Windthrash Charger II (Shield),natives/STM/Art/Model/Item/it09/00/0012/it0900_0012_1.mesh
Charge Blade,Windthrash Charger III (Sword),natives/STM/Art/Model/Item/it09/00/0012/it0900_0012_0.mesh
Charge Blade,Windthrash Charger III (Shield),natives/STM/Art/Model/Item/it09/00/0012/it0900_0012_1.mesh
Charge Blade,Windthrash Tamebami (Sword),natives/STM/Art/Model/Item/it09/00/0012/it0900_0012_0.mesh
Charge Blade,Windthrash Tamebami (Shield),natives/STM/Art/Model/Item/it09/00/0012/it0900_0012_1.mesh
Charge Blade,Nu Pweza I (Sword),natives/STM/Art/Model/Item/it09/00/0013/it0900_0013_0.mesh
Charge Blade,Nu Pweza I (Shield),natives/STM/Art/Model/Item/it09/00/0013/it0900_0013_1.mesh
Charge Blade,Nu Pweza II (Sword),natives/STM/Art/Model/Item/it09/00/0013/it0900_0013_0.mesh
Charge Blade,Nu Pweza II (Shield),natives/STM/Art/Model/Item/it09/00/0013/it0900_0013_1.mesh
Charge Blade,Abaddonian Pweza (Sword),natives/STM/Art/Model/Item/it09/00/0013/it0900_0013_0.mesh
Charge Blade,Abaddonian Pweza (Shield),natives/STM/Art/Model/Item/it09/00/0013/it0900_0013_1.mesh
Charge Blade,Albirath Blade I (Sword),natives/STM/Art/Model/Item/it09/10/0000/it0910_0000_0.mesh
Charge Blade,Albirath Blade I (Shield),natives/STM/Art/Model/Item/it09/10/0000/it0910_0000_1.mesh
Charge Blade,Albirath Blade II (Sword),natives/STM/Art/Model/Item/it09/10/0000/it0910_0000_0.mesh
Charge Blade,Albirath Blade II (Shield),natives/STM/Art/Model/Item/it09/10/0000/it0910_0000_1.mesh
Charge Blade,Guardian Albathos (Sword),natives/STM/Art/Model/Item/it09/10/0000/it0910_0000_0.mesh
Charge Blade,Guardian Albathos (Shield),natives/STM/Art/Model/Item/it09/10/0000/it0910_0000_1.mesh
Charge Blade,Chthonian Flame I (Sword),natives/STM/Art/Model/Item/it09/10/0001/it0910_0001_0.mesh
Charge Blade,Chthonian Flame I (Shield),natives/STM/Art/Model/Item/it09/10/0001/it0910_0001_1.mesh
