Name,Equip Gender,Style Gender,Path
Ingot Coil,Male,Female,natives/STM/Art/Model/Character/ch02/015/001/5/ch02_015_0015
Ingot Coil,Female,Male,natives/STM/Art/Model/Character/ch03/015/000/5/ch03_015_0005
Ingot Coil,Female,Female,natives/STM/Art/Model/Character/ch03/015/001/5/ch03_015_0015
Ingot Greaves,Male,Male,natives/STM/Art/Model/Character/ch02/015/000/4/ch02_015_0004
Ingot Greaves,Male,Female,natives/STM/Art/Model/Character/ch02/015/001/4/ch02_015_0014
Ingot Greaves,Female,Male,natives/STM/Art/Model/Character/ch03/015/000/4/ch03_015_0004
Ingot Greaves,Female,Female,natives/STM/Art/Model/Character/ch03/015/001/4/ch03_015_0014
Kranodath Mail,Male,Male,natives/STM/Art/Model/Character/ch02/020/000/2/ch02_020_0002
Kranodath Mail,Male,Female,natives/STM/Art/Model/Character/ch02/020/001/2/ch02_020_0012
Kranodath Mail,Female,Male,natives/STM/Art/Model/Character/ch03/020/000/2/ch03_020_0002
Kranodath Mail,Female,Female,natives/STM/Art/Model/Character/ch03/020/001/2/ch03_020_0012
Rompopolo Helm,Male,Male,natives/STM/Art/Model/Character/ch02/018/000/3/ch02_018_0003
Rompopolo Helm,Male,Female,natives/STM/Art/Model/Character/ch02/018/001/3/ch02_018_0013
Rompopolo Helm,Female,Male,natives/STM/Art/Model/Character/ch03/018/000/3/ch03_018_0003
Rompopolo Helm,Female,Female,natives/STM/Art/Model/Character/ch03/018/001/3/ch03_018_0013
Rompopolo Mail,Male,Male,natives/STM/Art/Model/Character/ch02/018/000/2/ch02_018_0002
Rompopolo Mail,Male,Female,natives/STM/Art/Model/Character/ch02/018/001/2/ch02_018_0012
Rompopolo Mail,Female,Male,natives/STM/Art/Model/Character/ch03/018/000/2/ch03_018_0002
Rompopolo Mail,Female,Female,natives/STM/Art/Model/Character/ch03/018/001/2/ch03_018_0012
Rompopolo Vambraces,Male,Male,natives/STM/Art/Model/Character/ch02/018/000/1/ch02_018_0001
Rompopolo Vambraces,Male,Female,natives/STM/Art/Model/Character/ch02/018/001/1/ch02_018_0011
Rompopolo Vambraces,Female,Male,natives/STM/Art/Model/Character/ch03/018/000/1/ch03_018_0001
Rompopolo Vambraces,Female,Female,natives/STM/Art/Model/Character/ch03/018/001/1/ch03_018_0011
Rompopolo Coil,Male,Male,natives/STM/Art/Model/Character/ch02/018/000/5/ch02_018_0005
Rompopolo Coil,Male,Female,natives/STM/Art/Model/Character/ch02/018/001/5/ch02_018_0015
Rompopolo Coil,Female,Male,natives/STM/Art/Model/Character/ch03/018/000/5/ch03_018_0005
Rompopolo Coil,Female,Female,natives/STM/Art/Model/Character/ch03/018/001/5/ch03_018_0015
Rompopolo Greaves,Male,Male,natives/STM/Art/Model/Character/ch02/018/000/4/ch02_018_0004
Rompopolo Greaves,Male,Female,natives/STM/Art/Model/Character/ch02/018/001/4/ch02_018_0014
Rompopolo Greaves,Female,Male,natives/STM/Art/Model/Character/ch03/018/000/4/ch03_018_0004
Rompopolo Greaves,Female,Female,natives/STM/Art/Model/Character/ch03/018/001/4/ch03_018_0014
Rey Sandhelm,Male,Male,natives/STM/Art/Model/Character/ch02/021/000/3/ch02_021_0003
Rey Sandhelm,Male,Female,natives/STM/Art/Model/Character/ch02/021/001/3/ch02_021_0013
Rey Sandhelm,Female,Male,natives/STM/Art/Model/Character/ch03/021/000/3/ch03_021_0003
Rey Sandhelm,Female,Female,natives/STM/Art/Model/Character/ch03/021/001/3/ch03_021_0013
Rey Sandmail,Male,Male,natives/STM/Art/Model/Character/ch02/021/000/2/ch02_021_0002
Rey Sandmail,Male,Female,natives/STM/Art/Model/Character/ch02/021/001/2/ch02_021_0012
Rey Sandmail,Female,Male,natives/STM/Art/Model/Character/ch03/021/000/2/ch03_021_0002
Rey Sandmail,Female,Female,natives/STM/Art/Model/Character/ch03/021/001/2/ch03_021_0012
Rey Sandbraces,Male,Male,natives/STM/Art/Model/Character/ch02/021/000/1/ch02_021_0001
Rey Sandbraces,Male,Female,natives/STM/Art/Model/Character/ch02/021/001/1/ch02_021_0011
Rey Sandbraces,Female,Male,natives/STM/Art/Model/Character/ch03/021/000/1/ch03_021_0001
Rey Sandbraces,Female,Female,natives/STM/Art/Model/Character/ch03/021/001/1/ch03_021_0011
Rey Sandcoil,Male,Male,natives/STM/Art/Model/Character/ch02/021/000/5/ch02_021_0005
Rey Sandcoil,Male,Female,natives/STM/Art/Model/Character/ch02/021/001/5/ch02_021_0015
Rey Sandcoil,Female,Male,natives/STM/Art/Model/Character/ch03/021/000/5/ch03_021_0005
Rey Sandcoil,Female,Female,natives/STM/Art/Model/Character/ch03/021/001/5/ch03_021_0015
Rey Sandgreaves,Male,Male,natives/STM/Art/Model/Character/ch02/021/000/4/ch02_021_0004
Rey Sandgreaves,Male,Female,natives/STM/Art/Model/Character/ch02/021/001/4/ch02_021_0014
Rey Sandgreaves,Female,Male,natives/STM/Art/Model/Character/ch03/021/000/4/ch03_021_0004
Rey Sandgreaves,Female,Female,natives/STM/Art/Model/Character/ch03/021/001/4/ch03_021_0014
Comaqchi Accessory,Male,Male,natives/STM/Art/Model/Character/ch02/026/000/3/ch02_026_0003
Comaqchi Accessory,Male,Female,natives/STM/Art/Model/Character/ch02/026/001/3/ch02_026_0013
Comaqchi Accessory,Female,Male,natives/STM/Art/Model/Character/ch03/026/000/3/ch03_026_0003
Comaqchi Accessory,Female,Female,natives/STM/Art/Model/Character/ch03/026/001/3/ch03_026_0013
Nerscylla Helm,Male,Male,natives/STM/Art/Model/Character/ch02/022/000/3/ch02_022_0003
Nerscylla Helm,Male,Female,natives/STM/Art/Model/Character/ch02/022/001/3/ch02_022_0013
Nerscylla Helm,Female,Male,natives/STM/Art/Model/Character/ch03/022/000/3/ch03_022_0003
Nerscylla Helm,Female,Female,natives/STM/Art/Model/Character/ch03/022/001/3/ch03_022_0013
Nerscylla Mail,Male,Male,natives/STM/Art/Model/Character/ch02/022/000/2/ch02_022_0002
Nerscylla Mail,Male,Female,natives/STM/Art/Model/Character/ch02/022/001/2/ch02_022_0012
Nerscylla Mail,Female,Male,natives/STM/Art/Model/Character/ch03/022/000/2/ch03_022_0002
Nerscylla Mail,Female,Female,natives/STM/Art/Model/Character/ch03/022/001/2/ch03_022_0012
Nerscylla Vambraces,Male,Male,natives/STM/Art/Model/Character/ch02/022/000/1/ch02_022_0001
Nerscylla Vambraces,Male,Female,natives/STM/Art/Model/Character/ch02/022/001/1/ch02_022_0011
Nerscylla Vambraces,Female,Male,natives/STM/Art/Model/Character/ch03/022/000/1/ch03_022_0001
Nerscylla Vambraces,Female,Female,natives/STM/Art/Model/Character/ch03/022/001/1/ch03_022_0011
Nerscylla Coil,Male,Male,natives/STM/Art/Model/Character/ch02/022/000/5/ch02_022_0005
Nerscylla Coil,Male,Female,natives/STM/Art/Model/Character/ch02/022/001/5/ch02_022_0015
Nerscylla Coil,Female,Male,natives/STM/Art/Model/Character/ch03/022/000/5/ch03_022_0005
Nerscylla Coil,Female,Female,natives/STM/Art/Model/Character/ch03/022/001/5/ch03_022_0015
Nerscylla Greaves,Male,Male,natives/STM/Art/Model/Character/ch02/022/000/4/ch02_022_0004
Nerscylla Greaves,Male,Female,natives/STM/Art/Model/Character/ch02/022/001/4/ch02_022_0014
Nerscylla Greaves,Female,Male,natives/STM/Art/Model/Character/ch03/022/000/4/ch03_022_0004
Nerscylla Greaves,Female,Female,natives/STM/Art/Model/Character/ch03/022/001/4/ch03_022_0014
Hirabami Headdress,Male,Male,natives/STM/Art/Model/Character/ch02/023/000/3/ch02_023_0003
Hirabami Headdress,Male,Female,natives/STM/Art/Model/Character/ch02/023/001/3/ch02_023_0013
Hirabami Headdress,Female,Male,natives/STM/Art/Model/Character/ch03/023/000/3/ch03_023_0003
Hirabami Headdress,Female,Female,natives/STM/Art/Model/Character/ch03/023/001/3/ch03_023_0013
Hirabami Mail,Male,Male,natives/STM/Art/Model/Character/ch02/023/000/2/ch02_023_0002
Hirabami Mail,Male,Female,natives/STM/Art/Model/Character/ch02/023/001/2/ch02_023_0012
Hirabami Mail,Female,Male,natives/STM/Art/Model/Character/ch03/023/000/2/ch03_023_0002
Hirabami Mail,Female,Female,natives/STM/Art/Model/Character/ch03/023/001/2/ch03_023_0012
Hirabami Vambraces,Male,Male,natives/STM/Art/Model/Character/ch02/023/000/1/ch02_023_0001
Hirabami Vambraces,Male,Female,natives/STM/Art/Model/Character/ch02/023/001/1/ch02_023_0011
Hirabami Vambraces,Female,Male,natives/STM/Art/Model/Character/ch03/023/000/1/ch03_023_0001
Hirabami Vambraces,Female,Female,natives/STM/Art/Model/Character/ch03/023/001/1/ch03_023_0011
Hirabami Coil,Male,Male,natives/STM/Art/Model/Character/ch02/023/000/5/ch02_023_0005
Hirabami Coil,Male,Female,natives/STM/Art/Model/Character/ch02/023/001/5/ch02_023_0015
Hirabami Coil,Female,Male,natives/STM/Art/Model/Character/ch03/023/000/5/ch03_023_0005
Hirabami Coil,Female,Female,natives/STM/Art/Model/Character/ch03/023/001/5/ch03_023_0015
Hirabami Greaves,Male,Male,natives/STM/Art/Model/Character/ch02/023/000/4/ch02_023_0004
Hirabami Greaves,Male,Female,natives/STM/Art/Model/Character/ch02/023/001/4/ch02_023_0014
Hirabami Greaves,Female,Male,natives/STM/Art/Model/Character/ch03/023/000/4/ch03_023_0004
Hirabami Greaves,Female,Female,natives/STM/Art/Model/Character/ch03/023/001/4/ch03_023_0014
Ajarakan Helm,Male,Male,natives/STM/Art/Model/Character/ch02/024/000/3/ch02_024_0003
Ajarakan Helm,Male,Female,natives/STM/Art/Model/Character/ch02/024/001/3/ch02_024_0013
Ajarakan Helm,Female,Male,natives/STM/Art/Model/Character/ch03/024/000/3/ch03_024_0003
Ajarakan Helm,Female,Female,natives/STM/Art/Model/Character/ch03/024/001/3/ch03_024_0013
Ajarakan Mail,Male,Male,natives/STM/Art/Model/Character/ch02/024/000/2/ch02_024_0002
Ajarakan Mail,Male,Female,natives/STM/Art/Model/Character/ch02/024/001/2/ch02_024_0012
Ajarakan Mail,Female,Male,natives/STM/Art/Model/Character/ch03/024/000/2/ch03_024_0002
Ajarakan Mail,Female,Female,natives/STM/Art/Model/Character/ch03/024/001/2/ch03_024_0012
Ajarakan Vambraces,Male,Male,natives/STM/Art/Model/Character/ch02/024/000/1/ch02_024_0001
Ajarakan Vambraces,Male,Female,natives/STM/Art/Model/Character/ch02/024/001/1/ch02_024_0011
Ajarakan Vambraces,Female,Male,natives/STM/Art/Model/Character/ch03/024/000/1/ch03_024_0001
Ajarakan Vambraces,Female,Female,natives/STM/Art/Model/Character/ch03/024/001/1/ch03_024_0011
Ajarakan Coil,Male,Male,natives/STM/Art/Model/Character/ch02/024/000/5/ch02_024_0005
Ajarakan Coil,Male,Female,natives/STM/Art/Model/Character/ch02/024/001/5/ch02_024_0015
Ajarakan Coil,Female,Male,natives/STM/Art/Model/Character/ch03/024/000/5/ch03_024_0005
Ajarakan Coil,Female,Female,natives/STM/Art/Model/Character/ch03/024/001/5/ch03_024_0015
Ajarakan Greaves,Male,Male,natives/STM/Art/Model/Character/ch02/024/000/4/ch02_024_0004
Ajarakan Greaves,Male,Female,natives/STM/Art/Model/Character/ch02/024/001/4/ch02_024_0014
Ajarakan Greaves,Female,Male,natives/STM/Art/Model/Character/ch03/024/000/4/ch03_024_0004
Ajarakan Greaves,Female,Female,natives/STM/Art/Model/Character/ch03/024/001/4/ch03_024_0014
Udra Mirehelm,Male,Male,natives/STM/Art/Model/Character/ch02/027/000/3/ch02_027_0003
Udra Mirehelm,Male,Female,natives/STM/Art/Model/Character/ch02/027/001/3/ch02_027_0013
Udra Mirehelm,Female,Male,natives/STM/Art/Model/Character/ch03/027/000/3/ch03_027_0003
Udra Mirehelm,Female,Female,natives/STM/Art/Model/Character/ch03/027/001/3/ch03_027_0013
Udra Miremail,Male,Male,natives/STM/Art/Model/Character/ch02/027/000/2/ch02_027_0002
Udra Miremail,Male,Female,natives/STM/Art/Model/Character/ch02/027/001/2/ch02_027_0012
Udra Miremail,Female,Male,natives/STM/Art/Model/Character/ch03/027/000/2/ch03_027_0002
Udra Miremail,Female,Female,natives/STM/Art/Model/Character/ch03/027/001/2/ch03_027_0012
Udra Mirebraces,Male,Male,natives/STM/Art/Model/Character/ch02/027/000/1/ch02_027_0001
Udra Mirebraces,Male,Female,natives/STM/Art/Model/Character/ch02/027/001/1/ch02_027_0011
Udra Mirebraces,Female,Male,natives/STM/Art/Model/Character/ch03/027/000/1/ch03_027_0001
Udra Mirebraces,Female,Female,natives/STM/Art/Model/Character/ch03/027/001/1/ch03_027_0011
Udra Mirecoil,Male,Male,natives/STM/Art/Model/Character/ch02/027/000/5/ch02_027_0005
Udra Mirecoil,Male,Female,natives/STM/Art/Model/Character/ch02/027/001/5/ch02_027_0015
Udra Mirecoil,Female,Male,natives/STM/Art/Model/Character/ch03/027/000/5/ch03_027_0005
Udra Mirecoil,Female,Female,natives/STM/Art/Model/Character/ch03/027/001/5/ch03_027_0015
Udra Miregreaves,Male,Male,natives/STM/Art/Model/Character/ch02/027/000/4/ch02_027_0004
Udra Miregreaves,Male,Female,natives/STM/Art/Model/Character/ch02/027/001/4/ch02_027_0014
Udra Miregreaves,Female,Male,natives/STM/Art/Model/Character/ch03/027/000/4/ch03_027_0004
Udra Miregreaves,Female,Female,natives/STM/Art/Model/Character/ch03/027/001/4/ch03_027_0014
G. Seikret Coil,Male,Male,natives/STM/Art/Model/Character/ch02/033/000/5/ch02_033_0005
G. Seikret Coil,Male,Female,natives/STM/Art/Model/Character/ch02/033/001/5/ch02_033_0015
G. Seikret Coil,Female,Male,natives/STM/Art/Model/Character/ch03/033/000/5/ch03_033_0005
G. Seikret Coil,Female,Female,natives/STM/Art/Model/Character/ch03/033/001/5/ch03_033_0015
G. Doshaguma Helm,Male,Male,natives/STM/Art/Model/Character/ch02/003/500/3/ch02_003_5003
G. Doshaguma Helm,Male,Female,natives/STM/Art/Model/Character/ch02/003/501/3/ch02_003_5013
G. Doshaguma Helm,Female,Male,natives/STM/Art/Model/Character/ch03/003/500/3/ch03_003_5003
G. Doshaguma Helm,Female,Female,natives/STM/Art/Model/Character/ch03/003/501/3/ch03_003_5013
G. Doshaguma Mail,Male,Male,natives/STM/Art/Model/Character/ch02/003/500/2/ch02_003_5002
G. Doshaguma Mail,Male,Female,natives/STM/Art/Model/Character/ch02/003/501/2/ch02_003_5012
G. Doshaguma Mail,Female,Male,natives/STM/Art/Model/Character/ch03/003/500/2/ch03_003_5002
G. Doshaguma Mail,Female,Female,natives/STM/Art/Model/Character/ch03/003/501/2/ch03_003_5012
G. Doshaguma Braces,Male,Male,natives/STM/Art/Model/Character/ch02/003/500/1/ch02_003_5001
G. Doshaguma Braces,Male,Female,natives/STM/Art/Model/Character/ch02/003/501/1/ch02_003_5011
G. Doshaguma Braces,Female,Male,natives/STM/Art/Model/Character/ch03/003/500/1/ch03_003_5001
G. Doshaguma Braces,Female,Female,natives/STM/Art/Model/Character/ch03/003/501/1/ch03_003_5011
G. Doshaguma Coil,Male,Male,natives/STM/Art/Model/Character/ch02/003/500/5/ch02_003_5005
G. Doshaguma Coil,Male,Female,natives/STM/Art/Model/Character/ch02/003/501/5/ch02_003_5015
G. Doshaguma Coil,Female,Male,natives/STM/Art/Model/Character/ch03/003/500/5/ch03_003_5005
G. Doshaguma Coil,Female,Female,natives/STM/Art/Model/Character/ch03/003/501/5/ch03_003_5015
G. Doshaguma Greaves,Male,Male,natives/STM/Art/Model/Character/ch02/003/500/4/ch02_003_5004
G. Doshaguma Greaves,Male,Female,natives/STM/Art/Model/Character/ch02/003/501/4/ch02_003_5014
G. Doshaguma Greaves,Female,Male,natives/STM/Art/Model/Character/ch03/003/500/4/ch03_003_5004
G. Doshaguma Greaves,Female,Female,natives/STM/Art/Model/Character/ch03/003/501/4/ch03_003_5014
G. Rathalos Helm,Male,Male,natives/STM/Art/Model/Character/ch02/036/500/3/ch02_036_5003
G. Rathalos Helm,Male,Female,natives/STM/Art/Model/Character/ch02/036/501/3/ch02_036_5013
G. Rathalos Helm,Female,Male,natives/STM/Art/Model/Character/ch03/036/500/3/ch03_036_5003
G. Rathalos Helm,Female,Female,natives/STM/Art/Model/Character/ch03/036/501/3/ch03_036_5013
G. Rathalos Mail,Male,Male,natives/STM/Art/Model/Character/ch02/036/500/2/ch02_036_5002
G. Rathalos Mail,Male,Female,natives/STM/Art/Model/Character/ch02/036/501/2/ch02_036_5012
G. Rathalos Mail,Female,Male,natives/STM/Art/Model/Character/ch03/036/500/2/ch03_036_5002
G. Rathalos Mail,Female,Female,natives/STM/Art/Model/Character/ch03/036/501/2/ch03_036_5012
G. Rathalos Vambraces,Male,Male,natives/STM/Art/Model/Character/ch02/036/500/1/ch02_036_5001
G. Rathalos Vambraces,Male,Female,natives/STM/Art/Model/Character/ch02/036/501/1/ch02_036_5011
G. Rathalos Vambraces,Female,Male,natives/STM/Art/Model/Character/ch03/036/500/1/ch03_036_5001
G. Rathalos Vambraces,Female,Female,natives/STM/Art/Model/Character/ch03/036/501/1/ch03_036_5011
G. Rathalos Coil,Male,Male,natives/STM/Art/Model/Character/ch02/036/500/5/ch02_036_5005
G. Rathalos Coil,Male,Female,natives/STM/Art/Model/Character/ch02/036/501/5/ch02_036_5015
G. Rathalos Coil,Female,Male,natives/STM/Art/Model/Character/ch03/036/500/5/ch03_036_5005
G. Rathalos Coil,Female,Female,natives/STM/Art/Model/Character/ch03/036/501/5/ch03_036_5015
G. Rathalos Greaves,Male,Male,natives/STM/Art/Model/Character/ch02/036/500/4/ch02_036_5004
G. Rathalos Greaves,Male,Female,natives/STM/Art/Model/Character/ch02/036/501/4/ch02_036_5014
G. Rathalos Greaves,Female,Male,natives/STM/Art/Model/Character/ch03/036/500/4/ch03_036_5004
G. Rathalos Greaves,Female,Female,natives/STM/Art/Model/Character/ch03/036/501/4/ch03_036_5014
G. Ebony Helm,Male,Male,natives/STM/Art/Model/Character/ch02/030/600/3/ch02_030_6003
G. Ebony Helm,Male,Female,natives/STM/Art/Model/Character/ch02/030/601/3/ch02_030_6013
G. Ebony Helm,Female,Male,natives/STM/Art/Model/Character/ch03/030/600/3/ch03_030_6003
G. Ebony Helm,Female,Female,natives/STM/Art/Model/Character/ch03/030/601/3/ch03_030_6013
G. Ebony Mail,Male,Male,natives/STM/Art/Model/Character/ch02/030/600/2/ch02_030_6002
G. Ebony Mail,Male,Female,natives/STM/Art/Model/Character/ch02/030/601/2/ch02_030_6012
G. Ebony Mail,Female,Male,natives/STM/Art/Model/Character/ch03/030/600/2/ch03_030_6002
G. Ebony Mail,Female,Female,natives/STM/Art/Model/Character/ch03/030/601/2/ch03_030_6012
G. Ebony Braces,Male,Male,natives/STM/Art/Model/Character/ch02/030/600/1/ch02_030_6001
G. Ebony Braces,Male,Female,natives/STM/Art/Model/Character/ch02/030/601/1/ch02_030_6011
G. Ebony Braces,Female,Male,natives/STM/Art/Model/Character/ch03/030/600/1/ch03_030_6001
G. Ebony Braces,Female,Female,natives/STM/Art/Model/Character/ch03/030/601/1/ch03_030_6011
G. Ebony Coil,Male,Male,natives/STM/Art/Model/Character/ch02/030/600/5/ch02_030_6005
G. Ebony Coil,Male,Female,natives/STM/Art/Model/Character/ch02/030/601/5/ch02_030_6015
G. Ebony Coil,Female,Male,natives/STM/Art/Model/Character/ch03/030/600/5/ch03_030_6005
G. Ebony Coil,Female,Female,natives/STM/Art/Model/Character/ch03/030/601/5/ch03_030_6015
G. Ebony Greaves,Male,Male,natives/STM/Art/Model/Character/ch02/030/600/4/ch02_030_6004
G. Ebony Greaves,Male,Female,natives/STM/Art/Model/Character/ch02/030/601/4/ch02_030_6014
G. Ebony Greaves,Female,Male,natives/STM/Art/Model/Character/ch03/030/600/4/ch03_030_6004
G. Ebony Greaves,Female,Female,natives/STM/Art/Model/Character/ch03/030/601/4/ch03_030_6014
Xu Wu Helm,Male,Male,natives/STM/Art/Model/Character/ch02/031/000/3/ch02_031_0003
Xu Wu Helm,Male,Female,natives/STM/Art/Model/Character/ch02/031/001/3/ch02_031_0013
Xu Wu Helm,Female,Male,natives/STM/Art/Model/Character/ch03/031/000/3/ch03_031_0003
Xu Wu Helm,Female,Female,natives/STM/Art/Model/Character/ch03/031/001/3/ch03_031_0013
Xu Wu Mail,Male,Male,natives/STM/Art/Model/Character/ch02/031/000/2/ch02_031_0002
Xu Wu Mail,Male,Female,natives/STM/Art/Model/Character/ch02/031/001/2/ch02_031_0012
Xu Wu Mail,Female,Male,natives/STM/Art/Model/Character/ch03/031/000/2/ch03_031_0002
Xu Wu Mail,Female,Female,natives/STM/Art/Model/Character/ch03/031/001/2/ch03_031_0012
Xu Wu Vambraces,Male,Male,natives/STM/Art/Model/Character/ch02/031/000/1/ch02_031_0001
Xu Wu Vambraces,Male,Female,natives/STM/Art/Model/Character/ch02/031/001/1/ch02_031_0011
Xu Wu Vambraces,Female,Male,natives/STM/Art/Model/Character/ch03/031/000/1/ch03_031_0001
Xu Wu Vambraces,Female,Female,natives/STM/Art/Model/Character/ch03/031/001/1/ch03_031_0011
Xu Wu Coil,Male,Male,natives/STM/Art/Model/Character/ch02/031/000/5/ch02_031_0005
Xu Wu Coil,Male,Female,natives/STM/Art/Model/Character/ch02/031/001/5/ch02_031_0015
Xu Wu Coil,Female,Male,natives/STM/Art/Model/Character/ch03/031/000/5/ch03_031_0005
Xu Wu Coil,Female,Female,natives/STM/Art/Model/Character/ch03/031/001/5/ch03_031_0015
Xu Wu Greaves,Male,Male,natives/STM/Art/Model/Character/ch02/031/000/4/ch02_031_0004
Xu Wu Greaves,Male,Female,natives/STM/Art/Model/Character/ch02/031/001/4/ch02_031_0014
Xu Wu Greaves,Female,Male,natives/STM/Art/Model/Character/ch03/031/000/4/ch03_031_0004
Xu Wu Greaves,Female,Female,natives/STM/Art/Model/Character/ch03/031/001/4/ch03_031_0014
G. Arkveld Helm,Male,Male,natives/STM/Art/Model/Character/ch02/032/500/3/ch02_032_5003
